player,team,year_signed,years,contract_type,total_value,apy,guaranteed,fully_guaranteed,apy_pct_cap,unknown,inflated_value,inflated_apy,inflated_guaranteed,player_key,contract_id,pff_player_id,player_game_count,grades_offense,grades_pass_route,yprr,targets,receptions,yards,touchdowns,drop_rate,contested_catch_rate,avg_depth_of_target,slot_rate,wide_rate,yards_after_catch_per_reception,yards_per_reception,caught_percent,avoided_tackles,routes,first_downs,pass_plays,seasons_found,games_n1,injury_flag
Cam Sims,Commanders,2021,1.0,,2133000.0,2133000.0,0.0,,0.012,,3520327,3520327,0,cam sims,505,47908,10.8,54.989999999999995,55.65,1.0050000000000001,35.699999999999996,24.0,356.7,0.6,6.84,65.28,9.99,20.82,69.0,5.5200000000000005,12.989999999999998,60.33,5.3999999999999995,277.5,14.1,290.7,2,15.0,0
Greg Dortch,Cardinals,2025,1.0,,3263000.0,3263000.0,0.0,,0.012,,3520113,3520113,0,greg dortch,506,42237,15.7,65.22,67.24,1.1839999999999997,45.4,34.6,335.4,2.6,3.0599999999999996,45.4,5.86,56.67,40.97,7.31,9.92,75.33,11.200000000000001,282.1,15.700000000000001,300.0,3,17.0,0
Jake Bobo,Seahawks,2026,1.0,,3520000.0,3520000.0,0.0,,0.012,,3520000,3520000,0,jake bobo,507,77997,15.2,60.39,62.089999999999996,0.902,10.5,8.2,83.5,1.0999999999999999,2.63,87.15,8.290000000000001,33.65,65.86,3.3699999999999997,11.469999999999999,78.87,0.1,94.5,5.1,101.8,3,14.0,0
Olamide Zaccheaus,Falcons,2022,1.0,,2433000.0,2433000.0,0.0,,0.012,,3519787,3519787,0,olamide zaccheaus,508,44920,14.4,65.77,65.46,1.4140000000000001,39.99999999999999,24.9,337.3,2.1999999999999997,8.01,53.260000000000005,11.950000000000001,34.97,64.31,4.89,15.799999999999999,63.989999999999995,0.7,280.79999999999995,18.2,299.2,3,17.0,0
Ashton Dulin,Colts,2022,1.0,,2433000.0,2433000.0,0.0,,0.012,,3519787,3519787,0,ashton dulin,509,91479,14.7,59.029999999999994,61.17999999999999,1.4229999999999998,14.899999999999999,8.899999999999999,121.39999999999999,1.2,7.98,30.0,10.499999999999998,30.380000000000003,68.27,6.58,14.139999999999999,63.46,0.9999999999999999,84.39999999999999,5.999999999999999,92.6,3,17.0,0
Noah Brown,Commanders,2025,1.0,,3250000.0,3250000.0,2470000.0,,0.012,,3506089,3506089,2664628,noah brown,510,11993,11.7,70.27,70.32,1.6759999999999997,56.3,35.6,501.29999999999995,1.5,7.9799999999999995,37.33,12.0,27.639999999999997,72.27,3.8499999999999996,14.159999999999998,63.23,2.4,303.5,22.499999999999996,326.59999999999997,3,11.0,1
Ashton Dulin,Colts,2025,2.0,,6500000.0,3250000.0,2940000.0,,0.012,,7012178,3506089,3171662,ashton dulin,511,91479,9.600000000000001,40.099999999999994,40.32,0.8310000000000001,6.8,2.7,60.9,0.7,0.0,7.5,12.73,31.92,34.43,13.13,21.479999999999997,22.5,0.7,48.7,2.4000000000000004,55.1,2,14.0,0
Kalif Raymond,Bears,2026,1.0,,3500000.0,3500000.0,3000000.0,,0.012,,3500000,3500000,3000000,kalif raymond,512,11028,14.0,70.87,69.92,1.497,28.3,23.9,297.9,1.3,2.6799999999999997,75.0,6.5200000000000005,42.58,56.98,7.12,12.379999999999999,84.55,2.0999999999999996,199.99999999999997,14.0,205.89999999999998,3,14.0,0
Demarcus Robinson,Chiefs,2020,1.0,,2297500.0,2297500.0,2297500.0,,0.012,,3491458,3491458,3491458,demarcus robinson,514,10760,18.5,56.45,57.32,0.98,48.8,30.4,411.79999999999995,3.6999999999999997,10.97,33.3,12.29,20.660000000000004,78.38999999999999,3.99,13.469999999999999,63.940000000000005,6.699999999999999,436.5,17.6,481.79999999999995,3,19.0,0
Noah Brown,Texans,2023,1.0,,2600000.0,2600000.0,2250000.0,,0.012,,3483630,3483630,3014680,noah brown,515,11993,16.6,60.37,60.379999999999995,1.194,53.99999999999999,34.4,426.99999999999994,1.7999999999999998,10.09,48.79,10.77,34.89,64.78999999999999,3.67,12.11,63.94,4.6,349.2,18.6,377.3,3,18.0,0
Alex Erickson,Bengals,2018,2.0,,4050000.0,2025000.0,500000.0,,0.011,,6884086,3442043,849887,alex erickson,516,11107,11.7,58.25999999999999,58.91999999999999,1.2959999999999998,12.0,9.0,129.3,0.6,0.0,45.0,10.53,61.46999999999999,27.03,3.33,12.54,67.5,0.8999999999999999,87.0,6.299999999999999,90.29999999999998,2,14.0,0
Lance Moore,Steelers,2014,2.0,,3000000.0,1500000.0,645000.0,,0.011,,6793985,3396992,1460707,lance moore,517,2718,9.0,41.64,41.04,0.804,36.6,24.599999999999998,304.8,1.7999999999999998,5.34,0.0,7.08,29.339999999999996,30.66,1.14,7.4399999999999995,40.32,0.6,226.79999999999998,18.0,241.79999999999998,1,15.0,0
Brian Quick,Rams,2016,1.0,,1750000.0,1750000.0,1500000.0,,0.011,,3394732,3394732,2909770,brian quick,518,7037,11.5,60.35999999999999,59.16,1.095,33.699999999999996,15.3,204.1,1.0999999999999999,21.2,0.0,15.919999999999996,7.52,92.47999999999999,4.08,12.309999999999999,44.35,0.6000000000000001,176.79999999999998,10.5,186.29999999999998,3,13.0,0
Cedrick Wilson Jr.,Saints,2024,2.0,,5750000.0,2875000.0,2850000.0,,0.011,,6781128,3390564,3361081,cedrick wilson,519,48170,15.999999999999998,65.64,66.07999999999998,1.136,39.5,23.9,311.2,2.4,2.7,46.62,11.27,45.78,53.419999999999995,3.4800000000000004,12.76,62.059999999999995,1.0,265.0,15.1,280.7,3,16.0,0
Mack Hollins,Falcons,2023,1.0,,2500000.0,2500000.0,910000.0,,0.011,,3349644,3349644,1219270,mack hollins,520,11873,16.3,61.529999999999994,59.46,1.113,64.3,40.0,498.5,3.6999999999999997,10.82,44.71,13.829999999999998,15.99,83.43999999999998,3.31,13.129999999999999,59.8,3.0,442.6,24.4,472.79999999999995,3,17.0,0
Percy Harvin,Bills,2016,1.0,,1717500.0,1717500.0,0.0,,0.011,,3331687,3331687,0,percy harvin,523,4945,7.2,70.41,67.88,1.527,40.900000000000006,27.2,280.0,0.8999999999999999,6.35,0.0,9.969999999999999,28.99,67.25,4.79,10.61,66.57,4.8,179.0,13.099999999999998,191.4,3,5.0,1
DeSean Jackson,Raiders,2021,1.0,,2000000.0,2000000.0,0.0,,0.011,,3300822,3300822,0,desean jackson,525,4363,5.1,72.53,72.33999999999999,2.5609999999999995,25.2,15.2,266.7,1.6,10.97,52.709999999999994,16.15,26.77,73.19999999999999,3.79,17.34,66.29,0.2,124.1,10.9,128.5,3,5.0,1
Keenan Allen,Chargers,2025,1.0,,3020000.0,3020000.0,2255000.0,,0.011,,3257966,3257966,2432686,keenan allen,528,7857,14.0,72.67,75.28,1.726,123.10000000000001,81.60000000000001,900.5999999999999,6.700000000000001,7.7700000000000005,54.63,9.92,56.559999999999995,42.949999999999996,3.5500000000000003,10.94,65.88999999999999,4.6,525.9999999999999,46.9,568.9,3,15.0,0
Mike Wallace,Eagles,2018,1.0,,1915000.0,1915000.0,1915000.0,,0.011,,3255068,3255068,3255068,mike wallace,529,5007,15.5,68.33,68.73,1.6049999999999998,91.8,56.8,802.1999999999999,3.8,6.88,42.87,13.24,17.49,82.11,3.98,14.080000000000002,61.50999999999999,5.7,497.2,35.1,522.8,3,15.0,0
Andre Roberts,Falcons,2017,1.0,,1800000.0,1800000.0,750000.0,,0.011,,3246467,3246467,1352695,andre roberts,530,5612,14.499999999999998,57.69,58.13,1.01,28.400000000000002,15.299999999999999,198.60000000000002,0.8,10.270000000000001,60.0,13.779999999999998,43.099999999999994,56.29999999999999,4.279999999999999,12.989999999999998,53.89,0.6000000000000001,196.2,9.7,211.09999999999997,3,17.0,0
Andre Holmes,Raiders,2015,1.0,,1542000.0,1542000.0,0.0,,0.011,,3241558,3241558,0,andre holmes,531,6489,12.6,60.69,59.28,1.401,70.2,35.7,545.1,2.6999999999999997,7.98,0.0,13.29,10.14,79.74,3.869999999999999,13.979999999999997,45.39,0.6,358.5,26.1,376.5,2,16.0,0
Jaron Brown,Cardinals,2016,1.0,,1671000.0,1671000.0,0.0,,0.011,,3241484,3241484,0,jaron brown,532,8128,16.6,66.57,63.25,1.27,24.2,14.899999999999999,178.7,1.3,12.18,0.0,12.99,35.16,59.85999999999999,2.8200000000000003,12.370000000000001,60.739999999999995,1.7999999999999998,144.8,10.2,159.5,3,17.0,0
Russell Shepard,Buccaneers,2016,1.0,,1671000.0,1671000.0,0.0,,0.011,,3241484,3241484,0,russell shepard,533,8254,9.299999999999999,54.06,48.629999999999995,0.396,7.5,3.0,35.7,0.6,24.0,0.0,13.98,39.3,49.13999999999999,2.22,10.32,37.11,0.3,86.1,2.6999999999999997,92.4,2,12.0,0
Terrelle Pryor,Browns,2016,1.0,,1671000.0,1671000.0,0.0,,0.011,,3241484,3241484,0,terrelle pryor,534,6944,1.7999999999999998,30.54,31.74,0.46799999999999997,3.5999999999999996,0.6,25.2,0.0,30.0,0.0,9.0,7.02,52.98,5.3999999999999995,25.2,10.02,0.0,32.4,0.6,36.0,1,3.0,1
Kenbrell Thompkins,Jets,2016,1.0,,1671000.0,1671000.0,0.0,,0.011,,3241484,3241484,0,kenbrell thompkins,535,8126,9.4,60.8,59.67999999999999,0.8849999999999999,39.6,19.7,224.2,0.4,5.1,0.0,12.569999999999999,16.38,83.38,4.31,11.030000000000001,51.029999999999994,2.4,245.2,10.2,253.5,3,7.0,1
David Moore,Seahawks,2020,1.0,,2133000.0,2133000.0,0.0,,0.011,,3241471,3241471,0,david moore,536,11981,14.7,59.790000000000006,59.879999999999995,1.338,37.8,19.2,348.29999999999995,2.7,5.13,25.68,14.489999999999998,17.369999999999997,72.63,6.359999999999999,16.41,45.6,4.8,236.7,15.0,254.1,2,16.0,0
Martavis Bryant,Raiders,2018,1.0,,1907000.0,1907000.0,0.0,,0.011,,3241470,3241470,0,martavis bryant,537,8753,10.9,48.6,48.620000000000005,1.07,61.8,37.6,503.4,3.1,5.949999999999999,26.099999999999998,11.04,8.37,61.27,2.9699999999999998,9.34,42.65,5.8,332.0,22.3,357.4,2,16.0,0
T.J. Jones,Lions,2018,1.0,,1907000.0,1907000.0,0.0,,0.011,,3241470,3241470,0,tj jones,538,8824,10.2,68.55000000000001,67.38,1.674,33.0,20.5,280.49999999999994,0.7,14.95,25.74,12.229999999999999,30.269999999999996,69.72999999999999,3.5900000000000003,14.88,56.290000000000006,0.1,185.29999999999998,14.299999999999999,196.49999999999997,3,14.0,0
Josh Bellamy,Bears,2018,1.0,,1907000.0,1907000.0,0.0,,0.011,,3241470,3241470,0,josh bellamy,539,7472,12.899999999999999,65.59,63.169999999999995,1.4289999999999998,41.099999999999994,21.999999999999996,332.59999999999997,1.0999999999999999,15.77,30.0,14.309999999999999,21.86,76.88,4.01,15.04,53.459999999999994,2.4,235.89999999999998,14.9,247.59999999999997,3,13.0,0
Cameron Meredith,Bears,2018,1.0,,1907000.0,1907000.0,0.0,,0.011,,3241470,3241470,0,cameron meredith,540,10008,5.1000000000000005,28.35,28.11,0.7589999999999999,30.1,20.900000000000002,278.4,1.2,4.07,30.0,4.210000000000001,17.119999999999997,22.79,1.7399999999999998,5.14,27.729999999999997,3.2,137.1,13.7,145.79999999999998,2,,0
Albert Wilson,Chiefs,2017,1.0,,1797000.0,1797000.0,0.0,,0.011,,3241056,3241056,0,albert wilson,542,8943,15.7,57.510000000000005,57.790000000000006,0.998,55.0,34.0,350.29999999999995,2.6999999999999997,9.6,40.02,8.83,51.59,47.629999999999995,5.55,10.42,62.04999999999999,5.1,358.4,15.0,379.3,3,17.0,0
Josh Gordon,Patriots,2019,1.0,,2025000.0,2025000.0,0.0,,0.011,,3240861,3240861,0,josh gordon,543,7618,8.7,66.96000000000001,67.56,1.761,52.49999999999999,29.999999999999996,542.7,2.6999999999999997,8.129999999999999,33.21,13.89,13.169999999999998,76.67999999999999,5.79,16.38,49.89,4.8,277.8,21.6,295.5,2,12.0,0
Rashard Higgins,Browns,2019,1.0,,2025000.0,2025000.0,0.0,,0.011,,3240861,3240861,0,rashard higgins,544,10806,13.8,62.12999999999999,61.56,1.349,45.6,32.1,444.49999999999994,3.0,6.33,36.629999999999995,11.369999999999997,49.61999999999999,50.2,4.55,13.579999999999998,68.50999999999999,3.1,342.99999999999994,20.599999999999998,368.8,3,13.0,0
Josh Gordon,Seahawks,2019,1.0,,2025000.0,2025000.0,0.0,,0.011,,3240861,3240861,0,josh gordon,545,7618,8.7,66.96000000000001,67.56,1.761,52.49999999999999,29.999999999999996,542.7,2.6999999999999997,8.129999999999999,33.21,13.89,13.169999999999998,76.67999999999999,5.79,16.38,49.89,4.8,277.8,21.6,295.5,2,12.0,0
Mike Williams,Chargers,2025,1.0,,3000000.0,3000000.0,3000000.0,,0.011,,3236390,3236390,3236390,mike williams,546,11762,13.600000000000001,65.55,65.80000000000001,1.468,38.099999999999994,25.2,365.2,1.2999999999999998,2.7399999999999998,69.19,14.829999999999998,23.43,76.3,3.4799999999999995,14.469999999999999,66.46,1.6,287.29999999999995,15.6,301.6,3,19.0,0
Trent Sherfield,Broncos,2025,2.0,,6000000.0,3000000.0,3250000.0,,0.011,,6472779,3236390,3506089,trent sherfield,547,48021,18.0,62.75999999999999,62.33999999999999,0.995,20.0,12.6,124.2,1.0999999999999999,2.63,14.83,8.9,47.52,50.64,4.13,9.19,69.84,0.7,156.0,5.7,163.7,3,18.0,0
Nick Westbrook-Ikhine,Dolphins,2025,2.0,,5990000.0,2995000.0,3200000.0,,0.011,,6461991,3230996,3452149,nick westbrook ikhine,548,47861,16.099999999999998,61.84,62.58,1.1179999999999999,50.7,30.1,448.9,6.599999999999999,9.98,43.919999999999995,12.77,33.49,66.49,4.09,14.849999999999998,59.83,4.4,401.29999999999995,22.2,434.3,3,17.0,0
Seth Roberts,Ravens,2019,1.0,,2000000.0,2000000.0,1000000.0,,0.011,,3200850,3200850,1600425,seth roberts,549,9079,15.2,59.06999999999999,58.739999999999995,1.151,63.5,43.8,472.7,2.0,8.370000000000001,42.42,9.250000000000002,78.41999999999999,17.060000000000002,4.29,10.799999999999999,69.74,4.8999999999999995,422.4,23.2,453.79999999999995,3,15.0,0
Jordan Matthews,49ers,2019,1.0,,2000000.0,2000000.0,300000.0,,0.011,,3200850,3200850,480128,jordan matthews,550,8677,14.0,62.720000000000006,62.22,1.325,37.9,27.400000000000002,367.19999999999993,2.3999999999999995,5.8,60.480000000000004,10.16,40.86,58.699999999999996,4.31,14.09,73.75,2.0999999999999996,277.9,16.9,296.7,3,16.0,0
Isaiah McKenzie,Bills,2022,2.0,,4400000.0,2200000.0,1250000.0,,0.011,,6365418,3182709,1808357,isaiah mckenzie,551,11927,17.5,72.08,75.53,1.485,33.099999999999994,27.4,252.09999999999997,2.5,3.88,40.02,5.36,69.67999999999999,27.34,5.4399999999999995,9.23,82.72,4.699999999999999,172.29999999999998,16.0,182.0,3,17.0,0
Kenny Britt,Rams,2014,1.0,,1400000.0,1400000.0,550000.0,,0.011,,3170526,3170526,1245564,kenny britt,552,4953,7.199999999999999,26.46,26.639999999999997,0.288,19.8,6.6,57.599999999999994,0.0,23.34,0.0,7.98,10.319999999999999,49.68,0.3,5.22,19.979999999999997,1.7999999999999998,120.6,3.0,129.0,1,12.0,0
Sidney Rice,Seahawks,2014,1.0,,1400000.0,1400000.0,150000.0,,0.011,,3170526,3170526,339699,sidney rice,553,3660,4.8,40.8,40.14,0.708,19.2,9.0,138.6,1.7999999999999998,0.0,0.0,9.0,23.939999999999998,36.06,0.78,9.24,28.139999999999997,0.0,117.6,6.6,127.8,1,8.0,1
Harry Douglas,Titans,2017,1.0,,1750000.0,1750000.0,250000.0,,0.01,,3156287,3156287,450898,harry douglas,554,4398,11.399999999999999,64.82,64.86999999999999,1.23,40.800000000000004,24.9,304.90000000000003,0.8,1.9699999999999998,0.0,10.77,56.76,42.74,3.9499999999999997,12.91,65.34,2.1999999999999997,263.20000000000005,14.8,283.0,3,10.0,1
Andre Holmes,BUF/DEN,2017,3.0,,5150000.0,1716667.0,2450000.0,,0.01,,9288503,3096168,4418802,andre holmes,557,6489,16.6,68.28,67.47,1.167,34.6,19.7,235.2,3.9999999999999996,12.030000000000001,0.0,13.030000000000001,38.56,58.99,2.4800000000000004,11.67,58.22999999999999,1.6,195.8,13.8,208.10000000000002,3,17.0,0
Mack Hollins,Bills,2024,1.0,,2600000.0,2600000.0,1100000.0,,0.01,,3066249,3066249,1297259,mack hollins,560,11873,14.499999999999998,63.709999999999994,63.01,1.3820000000000001,46.3,29.299999999999997,379.90000000000003,1.6,3.74,53.0,13.639999999999999,21.809999999999995,77.64,3.3699999999999997,13.559999999999999,62.78,1.5,299.6,16.7,317.59999999999997,3,13.0,0
Danny Amendola,Patriots,2017,1.0,,1700000.0,1700000.0,1350000.0,,0.01,,3066108,3066108,2434850,danny amendola,561,4717,15.700000000000001,69.67,69.59,1.276,58.2,45.199999999999996,444.99999999999994,4.3,4.1,36.0,8.11,87.83,11.55,3.36,9.89,77.55999999999999,4.9,343.9,24.099999999999998,368.0,3,15.0,0
Deonte Thompson,Cowboys,2018,1.0,,1800000.0,1800000.0,1000000.0,,0.01,,3059594,3059594,1699774,deonte thompson,562,7513,14.6,66.28999999999999,65.64,1.5670000000000002,54.89999999999999,30.8,429.6,1.7999999999999998,4.17,21.84,17.240000000000002,15.709999999999999,84.28999999999999,2.41,16.14,57.879999999999995,2.4,317.3,21.2,337.9,3,17.0,0
Cody Core,Giants,2020,2.0,,4000000.0,2000000.0,1000000.0,,0.01,,6078708,3039354,1519677,cody core,564,10833,10.299999999999999,55.38999999999999,57.31,0.651,10.6,5.699999999999999,64.8,0.3,5.64,75.0,12.49,15.049999999999999,84.94999999999999,1.17,9.27,73.92,0.3,87.99999999999999,3.3,92.3,3,9.0,1
Gunner Olszewski,Steelers,2022,2.0,,4200000.0,2100000.0,1235000.0,,0.01,,6076081,3038040,1786657,gunner olszewski,565,95015,8.5,62.6,63.13,0.964,3.6999999999999997,2.9000000000000004,40.599999999999994,0.3,0.0,0.0,8.350000000000001,35.59,62.519999999999996,6.549999999999999,14.719999999999999,75.02000000000001,1.6,41.5,2.1999999999999997,44.800000000000004,3,10.0,1
Zach Pascal,Cardinals,2023,2.0,,4500000.0,2250000.0,1500000.0,,0.01,,6029359,3014680,2009786,zach pascal,566,12303,18.5,58.76,57.92,0.892,40.9,26.9,280.8,2.1,3.15,46.54,7.22,68.44,23.92,4.449999999999999,9.969999999999999,72.27000000000001,2.3,312.4,13.7,334.6,3,20.0,0
Darnell Mooney,Giants,2026,1.0,,3000000.0,3000000.0,3000000.0,,0.01,,3000000,3000000,3000000,darnell mooney,567,48236,15.3,59.220000000000006,59.709999999999994,1.2349999999999999,77.5,41.5,604.8,2.2,13.030000000000001,25.55,13.610000000000001,40.949999999999996,58.36,3.2399999999999998,14.27,52.260000000000005,3.6999999999999997,480.1,31.4,510.29999999999995,3,15.0,0
Christian Kirk,49ers,2026,1.0,,3000000.0,3000000.0,2780000.0,,0.01,,3000000,3000000,2780000,christian kirk,568,47546,12.600000000000001,64.74,64.57,1.419,60.5,36.6,434.2,2.3999999999999995,9.36,28.24,9.98,75.56,24.0,4.46,11.94,59.99,3.0,312.2,20.799999999999997,331.8,3,15.0,0
Brandon LaFell,Raiders,2018,1.0,,1750000.0,1750000.0,835000.0,,0.01,,2974605,2974605,1419312,brandon lafell,570,5602,15.7,61.17,60.85999999999999,1.159,89.30000000000001,54.4,639.5,3.5999999999999996,7.16,30.96,9.63,28.14,70.33,5.05,11.65,60.72999999999999,3.4,546.1,29.900000000000002,573.8,3,16.0,0
Danny Amendola,Texans,2021,1.0,,1800000.0,1800000.0,250000.0,,0.01,,2970740,2970740,412603,danny amendola,571,4717,14.4,73.05,73.06,1.684,76.5,52.099999999999994,622.1,0.4,5.1,41.55,8.47,82.41999999999999,16.06,5.31,12.1,68.23,4.4,374.5,31.499999999999996,402.1,3,14.0,0
Devin Funchess,Packers,2021,1.0,,1800000.0,1800000.0,300000.0,,0.01,,2970740,2970740,495123,devin funchess,572,9474,1.7000000000000002,27.51,27.229999999999997,0.591,9.2,5.300000000000001,64.5,0.4,1.2000000000000002,33.75,4.6899999999999995,3.49,36.489999999999995,0.78,4.459999999999999,23.71,0.2,46.9,4.1,49.2,2,,0
KhaDarel Hodge,Falcons,2025,2.0,,5500000.0,2750000.0,2505000.0,,0.01,,5933381,2966691,2702385,khadarel hodge,574,26104,15.1,64.1,65.81,1.333,15.4,9.700000000000001,168.39999999999998,0.7,11.96,59.02,12.75,33.22,66.24,9.92,17.75,63.269999999999996,3.2,130.6,8.2,138.8,3,14.0,0
Josh Reynolds,Jets,2025,1.0,,2750000.0,2750000.0,2000000.0,,0.01,,2966691,2966691,2157593,josh reynolds,575,11872,12.799999999999999,64.16,63.900000000000006,1.061,42.5,26.0,386.29999999999995,2.7,3.32,46.3,11.43,27.5,72.49999999999999,3.61,14.819999999999999,58.51,3.4,339.0,19.0,354.9,3,9.0,1
Ray-Ray McCloud,Falcons,2024,2.0,,5000000.0,2500000.0,2125000.0,,0.01,,5896633,2948316,2506069,ray ray mccloud,579,47895,15.700000000000001,64.33,62.529999999999994,1.186,23.599999999999998,16.700000000000003,199.2,0.3,4.640000000000001,53.760000000000005,9.319999999999999,43.26,56.00999999999999,6.12,12.84,73.0,1.1,172.20000000000002,9.6,186.3,3,14.0,0
Hakeem Nicks,Titans,2015,1.0,,1400000.0,1400000.0,100000.0,,0.01,,2943049,2943049,210218,hakeem nicks,582,4952,15.9,58.349999999999994,57.900000000000006,1.1640000000000001,75.0,43.2,570.6,3.0,8.31,0.0,10.829999999999998,6.63,83.36999999999999,3.5700000000000003,11.64,51.86999999999999,6.3,433.79999999999995,25.2,459.59999999999997,2,19.0,0
Jaron Brown,Cardinals,2016,1.0,,1500000.0,1500000.0,635118.0,,0.01,,2909770,2909770,1232032,jaron brown,587,8128,16.6,66.57,63.25,1.27,24.2,14.899999999999999,178.7,1.3,12.18,0.0,12.99,35.16,59.85999999999999,2.8200000000000003,12.370000000000001,60.739999999999995,1.7999999999999998,144.8,10.2,159.5,3,17.0,0
Keshawn Martin,Patriots,2016,2.0,,3000000.0,1500000.0,600000.0,,0.01,,5819540,2909770,1163908,keshawn martin,588,7121,12.799999999999999,58.1,58.17,0.875,31.699999999999996,19.599999999999998,244.3,1.4,5.46,0.0,9.660000000000002,43.83,55.69,5.45,12.55,59.33,2.0999999999999996,268.8,11.100000000000001,285.2,3,11.0,1
Chris Conley,Texans,2022,1.0,,2000000.0,2000000.0,750000.0,,0.01,,2893372,2893372,1085014,chris conley,591,9509,15.7,63.6,62.92999999999999,1.1709999999999998,48.099999999999994,29.9,412.59999999999997,2.3,9.610000000000001,44.06999999999999,10.7,28.88,70.62,5.48,14.01,63.21000000000001,4.1,351.20000000000005,19.8,375.79999999999995,3,16.0,0
Jamison Crowder,Bills,2022,1.0,,2000000.0,2000000.0,1870000.0,,0.01,,2893372,2893372,2705303,jamison crowder,592,9538,12.399999999999999,68.83,69.31,1.384,79.3,56.099999999999994,561.2,3.6,4.09,31.16,7.049999999999999,76.56,22.9,4.1899999999999995,9.89,71.02,7.300000000000001,403.29999999999995,26.799999999999997,431.7,3,12.0,0
Ray-Ray McCloud,49ers,2022,2.0,,4000000.0,2000000.0,2785000.0,,0.01,,5786744,2893372,4029020,ray ray mccloud,593,47895,13.8,55.769999999999996,53.849999999999994,0.747,45.3,30.599999999999998,201.29999999999998,0.0,6.779999999999999,22.5,3.6,68.97,20.07,3.4499999999999997,5.49,66.42,3.9,237.89999999999998,11.7,258.59999999999997,2,16.0,0
Mack Hollins,Raiders,2022,1.0,,2000000.0,2000000.0,700000.0,,0.01,,2893372,2893372,1012680,mack hollins,594,11873,15.0,57.27,55.75,1.031,26.5,14.2,199.09999999999997,2.6999999999999997,16.97,47.129999999999995,14.36,20.01,79.03,2.89,14.09,53.75,0.0,196.5,9.399999999999999,210.9,3,16.0,0
Josh Reynolds,TEN/DET,2021,1.0,,1750000.0,1750000.0,1750000.0,,0.01,,2888219,2888219,2888219,josh reynolds,595,11872,17.499999999999996,65.80999999999999,65.87,1.25,67.0,43.0,559.9,2.0,6.48,37.91,11.59,31.859999999999996,67.66,5.19,13.5,62.4,8.7,447.4,27.799999999999997,473.0,3,18.0,0
